,Model,Source,Split,Dataset,Fold,R2_score_train,MAE_score_train,RMSE_score_train,R2_score_test,MAE_score_test,RMSE_score_test,rho_score_train,rho_score_test,num_nonzero_coefs,prot_length
2269,ESM-2-CRVDB,viral,Pooled Split,HIV1_BG505_ENV_Haddox,5,0.5434071857818452,0.5463241037334787,0.67576868409273,0.4720402329603077,0.5841229361105083,0.7263819589311694,0.7490074784333852,0.6925119501302158,636,860
2270,ESM-2-CRVDB,viral,Pooled Split,CVB3_3C_Alvarez,1,0.613225641446504,0.4961395941240138,0.6236331578413714,0.5209648832859164,0.5531782281367277,0.6841980236971824,0.7578916852538778,0.7135039170039474,373,183
2271,ESM-2-CRVDB,viral,Pooled Split,CVB3_3C_Alvarez,2,0.6050196375809709,0.5045010564595892,0.6288800042270835,0.5660812893207022,0.5270671091672219,0.6569458594242804,0.7587971315124684,0.7251294463813296,388,183
2272,ESM-2-CRVDB,viral,Pooled Split,CVB3_3C_Alvarez,3,0.6132850429410679,0.5016233047932597,0.6268185086486359,0.5031104258604138,0.5490724211803886,0.6812285467328922,0.7593928070653004,0.6976159898252543,363,183
2273,ESM-2-CRVDB,viral,Pooled Split,CVB3_3C_Alvarez,4,0.6139166991282876,0.497553009570493,0.6209076736224752,0.4931547010630708,0.5776914603142519,0.71392626303398,0.7567976952184435,0.6977345278017729,378,183
2274,ESM-2-CRVDB,viral,Pooled Split,CVB3_3C_Alvarez,5,0.614373145840522,0.4914504007944154,0.6170000839430191,0.5044192379717181,0.5755536798039286,0.7208682432991784,0.7551850504977452,0.7064051077482575,379,183
2275,ESM-2-CRVDB,viral,Pooled Split,CVB3_2C_Alvarez,1,0.6039194135112806,0.5120980435739253,0.6289936169948589,0.49108085231915,0.5898353300512672,0.7149557184327722,0.7790829533015482,0.7134585937087407,647,329
2276,ESM-2-CRVDB,viral,Pooled Split,CVB3_2C_Alvarez,2,0.6083454223501827,0.5070473850294078,0.6255199576615541,0.5063273045973025,0.5804380226878183,0.7039277651485915,0.7802643622368018,0.7192209548951646,719,329
2277,ESM-2-CRVDB,viral,Pooled Split,CVB3_2C_Alvarez,3,0.6148078337237423,0.501326441007751,0.6182757954990415,0.4986920487989806,0.585584931547161,0.718455717322748,0.783875999276259,0.7167306042449915,714,329
2278,ESM-2-CRVDB,viral,Pooled Split,CVB3_2C_Alvarez,4,0.6161023354812819,0.5053383008031175,0.6204772392711859,0.4799685843354367,0.5826698674122617,0.7162560329746729,0.7856448571861625,0.7017257551759606,696,329
2279,ESM-2-CRVDB,viral,Pooled Split,CVB3_2C_Alvarez,5,0.6113966522654507,0.5107038014366955,0.6259658657706811,0.4776662701468639,0.5807977478218878,0.7101836476924891,0.781399713425353,0.7046026942897485,683,329
2280,ESM-2-CRVDB,viral,Pooled Split,IAV_PB2_Soh,1,0.3714941150795924,0.5316560113621317,0.8144536817873403,0.293900535673627,0.5509020252876197,0.7406707927220479,0.611641245956359,0.5522403203790799,747,759
2281,ESM-2-CRVDB,viral,Pooled Split,IAV_PB2_Soh,2,0.3538075840858127,0.5343198952657431,0.817280902561342,0.3038523809312359,0.5446754744742018,0.7755792807311794,0.6122622148581484,0.546355290066206,682,759
2282,ESM-2-CRVDB,viral,Pooled Split,IAV_PB2_Soh,3,0.3626153977003337,0.5251027097786182,0.8014675796278419,0.3277493852852575,0.5488686985325466,0.807019538112883,0.612258433059287,0.5799577015950782,739,759
2283,ESM-2-CRVDB,viral,Pooled Split,IAV_PB2_Soh,4,0.3714870535960268,0.5242079441665701,0.8005994694198115,0.3025391966853743,0.5501629793118682,0.8013908280318638,0.6162009345509629,0.5620685953996853,768,759
2284,ESM-2-CRVDB,viral,Pooled Split,IAV_PB2_Soh,5,0.3747792437701808,0.5153898745676521,0.7592603231152494,0.2534375168805016,0.5707874098527916,0.9890750337321976,0.6237486624757254,0.5705246267429548,720,759
2285,ESM-2-CRVDB,viral,Pooled Split,SARS2_RBD_binding_Starr,1,0.6927573723535888,0.4014884757847594,0.5536945777495431,0.6395291704897978,0.4419690209248033,0.6029628427659249,0.7337811386305875,0.6926297880671134,412,1273
2286,ESM-2-CRVDB,viral,Pooled Split,SARS2_RBD_binding_Starr,2,0.7010135466807758,0.3907009343409,0.5403994995028472,0.6057375346497255,0.4652382934875548,0.6558510758953535,0.736081956466865,0.6827444453622704,418,1273
2287,ESM-2-CRVDB,viral,Pooled Split,SARS2_RBD_binding_Starr,3,0.6948541554840161,0.4006705266842915,0.5539930639908103,0.6211503127373621,0.4460972482584454,0.6083522755463961,0.7318687659774276,0.6784100523943548,406,1273
2288,ESM-2-CRVDB,viral,Pooled Split,SARS2_RBD_binding_Starr,4,0.6999000487837607,0.3901909084361613,0.5411297122012124,0.612333629434868,0.4745065715166919,0.6508769116872072,0.7309063068480601,0.6968490937409142,416,1273
2289,ESM-2-CRVDB,viral,Pooled Split,SARS2_RBD_binding_Starr,5,0.6994829668546725,0.3920635447313212,0.5433326874430559,0.6236639073540398,0.4547141331583205,0.6341381679203764,0.7301065128329558,0.7180277399057234,412,1273
2290,ESM-2-CRVDB,viral,Pooled Split,IAV_RDRP_Li,1,0.3205419472132044,0.6683821294076044,0.8267939354229636,0.2399715146934973,0.7051403633290018,0.8611193173917026,0.5709336246765173,0.4843551757674529,452,757
2291,ESM-2-CRVDB,viral,Pooled Split,IAV_RDRP_Li,2,0.3203053534320309,0.6702535176038229,0.8275781174929908,0.2565317894903393,0.6889250160314959,0.848736604282575,0.5716929867178928,0.4989733379152781,474,757
2292,ESM-2-CRVDB,viral,Pooled Split,IAV_RDRP_Li,3,0.3142761613701197,0.6705082772247541,0.8290854435083546,0.2627262312130922,0.6927487346106624,0.8541936324468652,0.5661191752147282,0.5104458753807998,456,757
2293,ESM-2-CRVDB,viral,Pooled Split,IAV_RDRP_Li,4,0.316000121802273,0.6696277396033729,0.8299725342348264,0.2424869089741705,0.7029145506600716,0.8576558624233993,0.5661110010825611,0.4938613294403051,462,757
2294,ESM-2-CRVDB,viral,Pooled Split,IAV_RDRP_Li,5,0.3161724057710611,0.6700277962662445,0.8270584350411395,0.2418208318112816,0.7046616096338881,0.8699388937064528,0.5674990882454773,0.4899097894943562,440,757
2295,ESM-2-CRVDB,viral,Pooled Split,CVB3_POLG_Mattenberger,1,0.3465962730931233,0.6340572868435062,0.8042769550322119,0.3122890044841578,0.6665664728202693,0.8455657342436937,0.5796615886605928,0.552713273513796,466,2185
2296,ESM-2-CRVDB,viral,Pooled Split,CVB3_POLG_Mattenberger,2,0.3450323543068638,0.6388748830991485,0.8104479957739942,0.2816919994521346,0.6648102837998768,0.8418963553722713,0.5784952724504347,0.5261286050643085,478,2185
2297,ESM-2-CRVDB,viral,Pooled Split,CVB3_POLG_Mattenberger,3,0.343949086059346,0.6353373505725873,0.8060150603358617,0.3084656148593032,0.6639512104421227,0.8475687881391375,0.5791144460373301,0.5494648710297578,463,2185
2298,ESM-2-CRVDB,viral,Pooled Split,CVB3_POLG_Mattenberger,4,0.3517228966586904,0.633330348707016,0.802619825392815,0.3039748576300386,0.6646263461955588,0.8447101392624027,0.583526203442283,0.5468143910746381,487,2185
2299,ESM-2-CRVDB,viral,Pooled Split,CVB3_POLG_Mattenberger,5,0.344851745079993,0.6344515146096888,0.8049476866180733,0.2986588866422826,0.6728142547257555,0.855399158599684,0.5768148738155069,0.5500344742627906,467,2185
2300,ESM-2-CRVDB,viral,Pooled Split,EV_CAPSD_Bakhache,1,0.2751861213377296,0.6900647393687566,0.8550373532369455,0.1854221242122041,0.7144330403870783,0.886738402313513,0.5348488498185004,0.4524012781242497,781,862
2301,ESM-2-CRVDB,viral,Pooled Split,EV_CAPSD_Bakhache,2,0.2778650888757744,0.687268501160624,0.8499556136092322,0.1787429127191087,0.7280366385072946,0.9053669893486748,0.5315370791463959,0.4363566237987659,772,862
2302,ESM-2-CRVDB,viral,Pooled Split,EV_CAPSD_Bakhache,3,0.2786648669187076,0.6858380153129964,0.8508551946187419,0.1780754037236668,0.7251895640954056,0.8998093670542793,0.5355584415724141,0.4349428450121151,774,862
2303,ESM-2-CRVDB,viral,Pooled Split,EV_CAPSD_Bakhache,4,0.2802340152602253,0.687430444520414,0.8536828704220398,0.1868502318669953,0.7122511573106471,0.8786341814481821,0.5359539436235486,0.4496406251082207,819,862
2304,ESM-2-CRVDB,viral,Pooled Split,EV_CAPSD_Bakhache,5,0.2717385876767688,0.6848574193118327,0.8514305343511583,0.2031619365739134,0.7285288493236906,0.9006083039845795,0.5306301860592356,0.4601266826550274,771,862
2305,ESM-2-CRVDB,viral,Pooled Split,CVB3_2A_Alvarez,1,0.7505740377295785,0.3879645464424365,0.5044572291951456,0.6196140635661807,0.4457529220634432,0.5880443242244265,0.7977115331262269,0.7054325916385272,416,150
2306,ESM-2-CRVDB,viral,Pooled Split,CVB3_2A_Alvarez,2,0.7585847328591923,0.3786851172794055,0.4929098919755977,0.6002309534072177,0.4586255937230827,0.6239952582896742,0.7998377545499558,0.7004490727531942,426,150
2307,ESM-2-CRVDB,viral,Pooled Split,CVB3_2A_Alvarez,3,0.7467788599457175,0.3870324100299892,0.5063469561702347,0.6297573096361371,0.4575544595618094,0.5930672093070073,0.7898710337073995,0.7370511135751332,400,150
2308,ESM-2-CRVDB,viral,Pooled Split,CVB3_2A_Alvarez,4,0.7466041771103815,0.3888660804409085,0.5065311095217454,0.6578650130320425,0.4314259749100477,0.5699691880133826,0.7958054026583166,0.7445442570046019,410,150
2309,ESM-2-CRVDB,viral,Pooled Split,CVB3_2A_Alvarez,5,0.7476903616317,0.3811126789930206,0.4995139293027737,0.6306744544279883,0.4793793232921345,0.6210169517732738,0.793042251853748,0.7396708175005781,401,150
2310,ESM-2-CRVDB,viral,Pooled Split,SARS2_PRD0038_RBD_Starr,1,0.6542858696039122,0.441729398056323,0.5947909109276425,0.487755311404052,0.4815192386477918,0.68064009355263,0.6443352577792887,0.5625105700470824,292,200
2311,ESM-2-CRVDB,viral,Pooled Split,SARS2_PRD0038_RBD_Starr,2,0.6495583091053854,0.4311518907833478,0.5848293159870652,0.5542109333890628,0.5046954433483587,0.6981097780411579,0.6349842421417481,0.6034491378714304,304,200
2312,ESM-2-CRVDB,viral,Pooled Split,SARS2_PRD0038_RBD_Starr,3,0.6538100425699831,0.4415082661430838,0.5936205200464783,0.5117990883131325,0.482101113453545,0.6719417166542476,0.6499945488054736,0.5521972187942753,296,200
2313,ESM-2-CRVDB,viral,Pooled Split,SARS2_PRD0038_RBD_Starr,4,0.6519207731947539,0.4347826052763075,0.5880277124824379,0.5610157168407217,0.493090851974116,0.6712555981225955,0.6373761601551426,0.5822731866051356,307,200
2314,ESM-2-CRVDB,viral,Pooled Split,SARS2_PRD0038_RBD_Starr,5,0.6595652696441681,0.4295456907260068,0.5839533423002229,0.4879957808909696,0.5017477556631584,0.7131585924058493,0.6397900889378747,0.5886618283913264,313,200
2315,ESM-2-CRVDB,viral,Pooled Split,CVB3_3A_Alvarez,1,0.6826731367718378,0.4548047710825928,0.5614226644906196,0.4456065845649135,0.6092106547739778,0.7545119501226332,0.8238943079507117,0.6953620478678063,268,89
2316,ESM-2-CRVDB,viral,Pooled Split,CVB3_3A_Alvarez,2,0.7071580958451519,0.4380286558700832,0.5404844871578652,0.5261201050656795,0.5490728137607032,0.691446447029048,0.8368225480433077,0.729882718228361,319,89
2317,ESM-2-CRVDB,viral,Pooled Split,CVB3_3A_Alvarez,3,0.7394837324621073,0.4058474313212458,0.5106622978153125,0.517540347076429,0.5596788838525834,0.6930850859097437,0.8461836770280801,0.7378058659680996,365,89
2318,ESM-2-CRVDB,viral,Pooled Split,CVB3_3A_Alvarez,4,0.7377746319842073,0.4103089851074334,0.5124580283732907,0.557793801396359,0.5232356567377484,0.6630129794362386,0.8481742980088703,0.7539990283512259,366,89
2319,ESM-2-CRVDB,viral,Pooled Split,CVB3_3A_Alvarez,5,0.7732484448552757,0.3780275396768444,0.4752649206254536,0.5091387309788473,0.5687414844305695,0.7059982722970164,0.8589530149142294,0.736494376716524,412,89
2320,ESM-2-CRVDB,viral,Pooled Split,IAV_H5_HA_Dadonaite,1,0.5536802221840742,0.5457376729307891,0.6671839587814703,0.4652834349643295,0.5998544014011606,0.7351142811932219,0.7406054754738652,0.684504594792178,786,567
2321,ESM-2-CRVDB,viral,Pooled Split,IAV_H5_HA_Dadonaite,2,0.5530978154879743,0.5490729011656652,0.669159033313951,0.4420643669528432,0.5976229316352494,0.7438185772299246,0.7412768009073337,0.6732192425483128,768,567
2322,ESM-2-CRVDB,viral,Pooled Split,IAV_H5_HA_Dadonaite,3,0.5545471699688429,0.5492297211271085,0.6683141940301071,0.4538364500341045,0.5955966898346439,0.7342761492077706,0.7425473531980977,0.6647109621059785,767,567
2323,ESM-2-CRVDB,viral,Pooled Split,IAV_H5_HA_Dadonaite,4,0.5613715349268804,0.5403099329639411,0.6613254496877317,0.4559312535109968,0.6016525582678413,0.7418916839928341,0.7472608322247791,0.6764239916065234,819,567
2324,ESM-2-CRVDB,viral,Pooled Split,IAV_H5_HA_Dadonaite,5,0.5552042195674598,0.5454588620051055,0.6662970378494073,0.4693093042277149,0.5952915820497132,0.7311454621102198,0.743864984960018,0.6792253781951391,811,567
2325,ESM-2-CRVDB,viral,Pooled Split,CVB3_2B_Alvarez,1,0.7067832922170896,0.43604511398605,0.542933513366149,0.5158724948604095,0.5581798636973238,0.6881802292702026,0.8518459528860879,0.7558433913432211,324,99
2326,ESM-2-CRVDB,viral,Pooled Split,CVB3_2B_Alvarez,2,0.6858272865366954,0.4534389788580136,0.5598701423371457,0.5144490475497063,0.5614450350742904,0.6999419176144269,0.8450634466565076,0.7424046207630203,284,99
2327,ESM-2-CRVDB,viral,Pooled Split,CVB3_2B_Alvarez,3,0.7073406735123926,0.4335845664227497,0.5392225532495863,0.4989290731903888,0.5854713124253494,0.7169653276616087,0.8522241901618148,0.7270762758360129,284,99
2328,ESM-2-CRVDB,viral,Pooled Split,CVB3_2B_Alvarez,4,0.7064690660660358,0.4413117224281612,0.5424223648659542,0.5396445136757413,0.5367184863246449,0.6749746819148318,0.8532798004319807,0.7649557596221367,328,99
2329,ESM-2-CRVDB,viral,Pooled Split,CVB3_2B_Alvarez,5,0.69919144956168,0.4424527686451405,0.5477525513928382,0.4877740647494158,0.5837918757817143,0.7128790261301144,0.848362912972616,0.713108726578967,290,99
2330,ESM-2-CRVDB,viral,Pooled Split,CVB3_3B_Alvarez,1,0.8884446184308318,0.2651685963073989,0.3339743178871408,0.5713605180379339,0.5041108114037144,0.6506124825543512,0.8608291926591126,0.7471094048144865,177,22
2331,ESM-2-CRVDB,viral,Pooled Split,CVB3_3B_Alvarez,2,0.7948056884233192,0.3642016770349895,0.4616740204974554,0.3707087250280645,0.5595053312591252,0.6907709762637173,0.8664305607140719,0.6925430088904571,104,22
2332,ESM-2-CRVDB,viral,Pooled Split,CVB3_3B_Alvarez,3,0.8262160590446328,0.3389654622100983,0.4175441812272353,0.5412990009070391,0.4878493323186521,0.6675339393909803,0.8718215204363216,0.757195222620948,135,22
2333,ESM-2-CRVDB,viral,Pooled Split,CVB3_3B_Alvarez,4,0.8128036131738879,0.3538474022540301,0.4363384759510793,0.5447278713813719,0.5322297270507851,0.6511007622214149,0.857688162017589,0.7541492404505521,113,22
2334,ESM-2-CRVDB,viral,Pooled Split,CVB3_3B_Alvarez,5,0.8113920570556838,0.3382526933340524,0.4297417263689118,0.5988905082849847,0.5171112110617332,0.6565769067375221,0.851823195698447,0.7574068332211702,133,22
2335,ESM-2-CRVDB,viral,Pooled Split,SARS2_DELTA_SPIKE_Dadonaite,1,0.0688627392271463,0.3914630013053173,0.9694457671693564,0.0258034511934106,0.3993743981708983,0.9684271157772236,0.3226008377002985,0.2965670483450331,68,1250
2336,ESM-2-CRVDB,viral,Pooled Split,SARS2_DELTA_SPIKE_Dadonaite,2,0.0809648781466646,0.3914117422788813,0.9895839970077016,0.029530043706001,0.3886680547358787,0.846118308566319,0.3575135991446542,0.3161155188125576,111,1250
2337,ESM-2-CRVDB,viral,Pooled Split,SARS2_DELTA_SPIKE_Dadonaite,3,0.0951737885727498,0.3782355574487162,0.8779307304534468,0.0364718617098345,0.4088577014451371,1.2386541247441196,0.3864921381965902,0.3596488843740992,148,1250
2338,ESM-2-CRVDB,viral,Pooled Split,SARS2_DELTA_SPIKE_Dadonaite,4,0.0673015165082639,0.39207230784527,1.002322403621457,0.0430461882507776,0.3917106073543633,0.8134796602083462,0.3412886853074354,0.3289807396428716,86,1250
2339,ESM-2-CRVDB,viral,Pooled Split,SARS2_DELTA_SPIKE_Dadonaite,5,0.070860844316684,0.392505838599088,1.0057701646016883,0.0254340347182223,0.3845920355642471,0.7929770674302297,0.3440229720756521,0.3268019144583313,83,1250
2340,ESM-2-CRVDB,viral,Pooled Split,IAV_H1_HA_Wu,1,0.054861206382536,0.4493018059642756,0.9989872279536576,0.0223539853795082,0.4609861603225656,0.8707170588775407,0.3863868887031014,0.3167402058021184,31,565
2341,ESM-2-CRVDB,viral,Pooled Split,IAV_H1_HA_Wu,2,0.0737813503377414,0.4146587876290118,0.8128224382848709,0.0190893805854904,0.5137688998409411,1.4470113165924718,0.3855833861772966,0.3677334287912046,36,565
2342,ESM-2-CRVDB,viral,Pooled Split,IAV_H1_HA_Wu,3,0.0421733481800357,0.4455133120790343,0.9681894135276078,0.00582705108228,0.4715842488128087,1.0386950721199666,0.360252253327312,0.312899688764139,14,565
2343,ESM-2-CRVDB,viral,Pooled Split,IAV_H1_HA_Wu,4,0.0440374680527216,0.4401362706118479,0.9881529923232044,0.0352406373306026,0.4697164484321259,0.938597328795038,0.3603705793822632,0.333340182750548,28,565
2344,ESM-2-CRVDB,viral,Pooled Split,IAV_H1_HA_Wu,5,0.0469234780863681,0.4439038543267776,0.99390753737949,0.0320904860880403,0.4627662990589881,0.9087434871481256,0.3514334388671732,0.4151634883051087,25,565
2345,ESM-2-CRVDB,viral,Pooled Split,RsYN04_RBD_Starr,1,0.5683270649900447,0.3471156601443693,0.6626642613153546,0.4502191125088868,0.4084307408688697,0.7154335874283597,0.4288185031713722,0.3088514233973058,611,517
2346,ESM-2-CRVDB,viral,Pooled Split,RsYN04_RBD_Starr,2,0.6156193214165325,0.3453955373906406,0.6396429961081647,0.1389474880206292,0.4440458631005919,0.7990160093773269,0.4499620186054243,0.2712111673336353,613,517
2347,ESM-2-CRVDB,viral,Pooled Split,RsYN04_RBD_Starr,3,0.5417256030489358,0.3466447943129608,0.6679054189287134,0.4041815931884026,0.4278075620015589,0.8118491273218992,0.435203525752902,0.2943818155827075,531,517
2348,ESM-2-CRVDB,viral,Pooled Split,RsYN04_RBD_Starr,4,0.5808920614075714,0.3566493144008869,0.6745953987852457,0.2324022248278003,0.4269804081887381,0.7090365218920518,0.4251971226160961,0.2873867254071171,573,517
2349,ESM-2-CRVDB,viral,Pooled Split,RsYN04_RBD_Starr,5,0.5560669827974472,0.3517949572481518,0.6719773547633517,0.4296307651141386,0.4471168838142375,0.7288027189288653,0.4257946484155373,0.2841434462916412,567,517
2350,ESM-2-CRVDB,viral,Pooled Split,SARS2_PLPRO_abundance_Wu,1,0.5535925811865348,0.522538196357159,0.6581235998218689,0.3963110812407651,0.6481022009699234,0.8218978805580862,0.7594849712376887,0.6487523048561694,642,316
2351,ESM-2-CRVDB,viral,Pooled Split,SARS2_PLPRO_abundance_Wu,2,0.5120358353804371,0.5524358036452173,0.6954483171625471,0.3626916995874223,0.6432431939079862,0.8116840973459176,0.7306385799210305,0.6265966266495256,524,316
2352,ESM-2-CRVDB,viral,Pooled Split,SARS2_PLPRO_abundance_Wu,3,0.5219487503144504,0.5466703178340717,0.6902271339688508,0.3656300300959071,0.6386234443996622,0.8018973989919997,0.7361640320946367,0.6184244975101131,561,316
2353,ESM-2-CRVDB,viral,Pooled Split,SARS2_PLPRO_abundance_Wu,4,0.5360185655548867,0.54040244665777,0.6833855613134702,0.3645072129312771,0.617603780818145,0.7863466287034689,0.7468745382795346,0.6189344822143527,570,316
2354,ESM-2-CRVDB,viral,Pooled Split,SARS2_PLPRO_abundance_Wu,5,0.555658614974585,0.526757577598317,0.663770490108043,0.3913691522020555,0.6235657485156842,0.7932057814554752,0.7569494240769352,0.6479001757942505,660,316
2355,ESM-2-CRVDB,viral,Pooled Split,IAV_PA_Wu,1,0.1211133083040388,0.6320658188837487,0.979691870949546,0.0507990125871656,0.5863462659560398,0.7699589666566513,0.412573316793924,0.2702062570057588,64,716
2356,ESM-2-CRVDB,viral,Pooled Split,IAV_PA_Wu,2,0.1288162917570905,0.6272461005217466,0.967922781818585,0.0114954820564308,0.6119452248983005,0.826681987142813,0.4239042274127578,0.231569675654358,65,716
2357,ESM-2-CRVDB,viral,Pooled Split,IAV_PA_Wu,3,0.14072459290592,0.5882783500635945,0.8510414067349606,0.0258169709097402,0.6913591662249776,1.2527827356798584,0.4021410322413881,0.309143907151379,75,716
2358,ESM-2-CRVDB,viral,Pooled Split,IAV_PA_Wu,4,0.1836842571159682,0.5784098186136165,0.8612661575952564,0.0333783655628635,0.682003174996177,1.147652789928976,0.4580845121167413,0.2905057502595325,110,716
2359,ESM-2-CRVDB,viral,Pooled Split,IAV_PA_Wu,5,0.1420822180308441,0.6048710797042858,0.9423213515420664,0.0664349116437884,0.6310785783570204,0.8957763012979354,0.4148451594830434,0.3183921931119938,78,716
2360,ESM-2-CRVDB,viral,Pooled Split,BPP22_COAT_Tsuboyama,1,0.898809457609114,0.2311015535527694,0.3178621720450688,0.8147799964825726,0.302476466832789,0.4316713521267225,0.9310685355141476,0.8594630766808377,131,40
2361,ESM-2-CRVDB,viral,Pooled Split,BPP22_COAT_Tsuboyama,2,0.9454132367359762,0.1749060322122211,0.2375856983732987,0.8077187400663797,0.2951074164715598,0.4068816230082083,0.951966808654257,0.8854078097937332,212,40
2362,ESM-2-CRVDB,viral,Pooled Split,BPP22_COAT_Tsuboyama,3,0.9264214529759836,0.2016178653211058,0.2751138200546845,0.8147829700873919,0.3008324865166016,0.4031157221506904,0.9452995058404304,0.8483663989922846,171,40
2363,ESM-2-CRVDB,viral,Pooled Split,BPP22_COAT_Tsuboyama,4,0.918990570807715,0.1972317838680589,0.2713237432639164,0.7945796163365334,0.3667637230143432,0.5287383646214076,0.9415476254802604,0.8751799669150503,168,40
2364,ESM-2-CRVDB,viral,Pooled Split,BPP22_COAT_Tsuboyama,5,0.9056326850083808,0.2179120581450717,0.3062478868194715,0.8631765328281413,0.2702838868800209,0.3693548500623631,0.9294404255072554,0.9255471579278852,156,40
2365,ESM-2-CRVDB,viral,Pooled Split,SARS2_RBD_expression_Starr,1,0.714923083904387,0.4274640689068705,0.538883880834414,0.528969190346961,0.5175893084272665,0.6601259308290477,0.8424959301662117,0.716865352360877,424,1273
2366,ESM-2-CRVDB,viral,Pooled Split,SARS2_RBD_expression_Starr,2,0.7111746682186679,0.427062947613483,0.5384890375755794,0.6118845569070414,0.4854884941319642,0.6177769406812099,0.8382971279201673,0.767657656769432,435,1273
2367,ESM-2-CRVDB,viral,Pooled Split,SARS2_RBD_expression_Starr,3,0.7190896460427099,0.4158036901021685,0.5275860052584956,0.5907538520547899,0.5203622706674699,0.6511103734990389,0.8417110163409807,0.7680045212932578,444,1273
2368,ESM-2-CRVDB,viral,Pooled Split,SARS2_RBD_expression_Starr,4,0.703523974860162,0.4300839233333419,0.5439201814100578,0.5621886890918139,0.5243697314379756,0.6643810845607606,0.8320158313020629,0.7505464254441925,431,1273
2369,ESM-2-CRVDB,viral,Pooled Split,SARS2_RBD_expression_Starr,5,0.7222393008513072,0.4163222063166321,0.5249888546615324,0.6029125079668114,0.5045825912720304,0.6398015712070202,0.8452895498363702,0.766389737239784,455,1273
2370,ESM-2-CRVDB,viral,Pooled Split,HIV1_HV1B9_ENV_DuenasDecamp,1,0.4526032017700263,0.5304578486858827,0.7443230769652055,0.1894050632795628,0.6139749732219807,0.878126049560357,0.6450915372437165,0.3499121680771984,32,853
2371,ESM-2-CRVDB,viral,Pooled Split,HIV1_HV1B9_ENV_DuenasDecamp,2,0.4478472148020455,0.4791356379556193,0.689764261759871,0.2146518809234421,0.787127234331787,1.0763428658080514,0.617858446500031,0.5188172803064814,37,853
2372,ESM-2-CRVDB,viral,Pooled Split,HIV1_HV1B9_ENV_DuenasDecamp,3,0.4596770324127012,0.5595315456139112,0.7653578627895784,-0.0138390839544961,0.5618562092818148,0.7787083922090446,0.6388756063769843,0.369770899410786,37,853
2373,ESM-2-CRVDB,viral,Pooled Split,HIV1_HV1B9_ENV_DuenasDecamp,4,0.4317715229800154,0.543129351639551,0.7570413053234384,0.3216701101523531,0.5657090888909605,0.8076122435530376,0.6108814139571913,0.4989928257993307,37,853
2374,ESM-2-CRVDB,viral,Pooled Split,HIV1_HV1B9_ENV_DuenasDecamp,5,0.5298294434172584,0.5018334627109776,0.7041849934138004,0.0209014673298082,0.6569288240198261,0.8695711048234915,0.6570561795269999,0.4235509700094135,47,853
2375,ESM-2-CRVDB,viral,Pooled Split,CVB3_VP1_Alvarez,1,0.4506842924911757,0.6094913858781699,0.7420749522277069,0.3299133524868584,0.6663760820343306,0.8145258135610229,0.6706724057218564,0.5921962006254836,365,281
2376,ESM-2-CRVDB,viral,Pooled Split,CVB3_VP1_Alvarez,2,0.4511056223018189,0.6056571848783328,0.7393257512442718,0.3393803536338134,0.6749613702386267,0.8191706490775927,0.6689435963351202,0.5989484053909329,372,281
2377,ESM-2-CRVDB,viral,Pooled Split,CVB3_VP1_Alvarez,3,0.4452279716196083,0.6128627265581305,0.7452470694621224,0.3550369407417074,0.6675310585107727,0.8010571097553876,0.6699329552458754,0.6117975640602954,381,281
2378,ESM-2-CRVDB,viral,Pooled Split,CVB3_VP1_Alvarez,4,0.4530936718030957,0.6045650206134934,0.7377868995338509,0.3299728650570388,0.6825280246487262,0.8260337016664545,0.6724062078522056,0.589112650020867,373,281
2379,ESM-2-CRVDB,viral,Pooled Split,CVB3_VP1_Alvarez,5,0.4515045985584325,0.6098627032019783,0.7408240032546952,0.3528270297134696,0.6591174868219557,0.8035160813888981,0.671299869885428,0.6093946312045716,371,281
2380,ESM-2-CRVDB,viral,Pooled Split,IAV_H1_HA_Doud,1,0.5387488421312862,0.5483911153378639,0.6793914627634058,0.4508966911650794,0.592937368192397,0.7399608360558831,0.7533739272630349,0.7018226209394632,662,565
2381,ESM-2-CRVDB,viral,Pooled Split,IAV_H1_HA_Doud,2,0.5418960345448108,0.5486845807110327,0.6800105726791688,0.4610313912345625,0.5761440254384728,0.7197120635051488,0.7567223045675427,0.6963578289909069,672,565
2382,ESM-2-CRVDB,viral,Pooled Split,IAV_H1_HA_Doud,3,0.5453564040347856,0.5439342392973795,0.6746950840258247,0.4512800231318232,0.5930437326828455,0.7387999542197374,0.7586691504054881,0.6949522661413298,676,565
2383,ESM-2-CRVDB,viral,Pooled Split,IAV_H1_HA_Doud,4,0.5428725469443262,0.5452609287227046,0.6771141816894751,0.4670620066578074,0.5837777829652925,0.7256362354622021,0.7568311698834653,0.7056960713398545,694,565
2384,ESM-2-CRVDB,viral,Pooled Split,IAV_H1_HA_Doud,5,0.5426029790885345,0.5449523185791721,0.6751476485187071,0.4655636737666004,0.5897744796480722,0.735960070723305,0.7571900253149169,0.7043274091405343,694,565
2385,ESM-2-CRVDB,viral,Pooled Split,IAV_H3_NP_Doud,1,0.4291834655507001,0.5883907406893238,0.7505786748972441,0.3431649223724274,0.6514213806072449,0.8307705823652652,0.6410456186658562,0.5752503814442133,630,498
