,Model,Source,Dataset,Split,train_loss,train_r2,train_rho,val_loss,val_r2,val_rho,protein_length,sample_size
62,esm2_t33_650M_UR50D,cellular,BLAT_ECOLX_Ostermeier2014,Pooled Split,0.05434439082940417,0.7361854712168375,0.8421348532040914,0.05836086596051846,0.720246156056722,0.8573567867279053,286,5468
63,esm2_t33_650M_UR50D,cellular,BLAT_ECOLX_Ostermeier2014,Site Split,0.1149754226207733,0.44418346881866455,0.6795692046483358,0.11824172735214229,0.40735363960266113,0.7373183170954386,286,5468
64,esm2_t33_650M_UR50D,cellular,BLAT_ECOLX_Palzkill2012,Pooled Split,1.0610242287317913,0.5855094393094381,0.7657790978749593,1.079932729403178,0.5836474498112997,0.7802895506223043,286,5259
65,esm2_t33_650M_UR50D,cellular,BLAT_ECOLX_Palzkill2012,Site Split,2.258651375770569,0.11821562051773066,0.255957489212354,2.3992978731791177,0.05766002337137857,0.46376997232437134,286,5259
66,esm2_t33_650M_UR50D,cellular,BLAT_ECOLX_Ranganathan2015,Pooled Split,0.30843872825304663,0.7666277885437012,0.8234288295110067,0.3133398989836375,0.7657836079597473,0.8548053503036499,286,4996
67,esm2_t33_650M_UR50D,cellular,BLAT_ECOLX_Ranganathan2015,Site Split,0.5129609405994415,0.6144766211509705,0.7345587611198425,0.6684338450431824,0.4838204582532247,0.7387769222259521,286,4996
68,esm2_t33_650M_UR50D,cellular,HSP82_YEAST_Bolon2016,Pooled Split,0.047551947335402134,0.6189018487930298,0.46744739015897113,0.0428457620243231,0.625344971815745,0.5630712310473124,709,4543
69,esm2_t33_650M_UR50D,cellular,HSP82_YEAST_Bolon2016,Site Split,0.09577124814192446,0.2228102684020996,0.266271044810613,0.1023697753747304,0.1477626760800679,0.3034123828013738,709,4543
70,esm2_t33_650M_UR50D,cellular,KKA2_KLEPN_Mikkelsen2014,Pooled Split,0.4460270007451375,0.49876125653584796,0.7455793420473734,0.45918811360994977,0.4932013551394145,0.7587784926096598,264,5224
71,esm2_t33_650M_UR50D,cellular,KKA2_KLEPN_Mikkelsen2014,Site Split,0.7643905282020569,0.1561073859532674,0.43101993203163147,0.7230480114618937,0.14371329545974726,0.5195267001787821,264,5224
72,esm2_t33_650M_UR50D,cellular,MK01_HUMAN_Johannessen,Pooled Split,1.0865449110666912,0.16773678859074906,0.45269795258839923,1.0621464649836223,0.16965109109878537,0.52181476354599,360,6809
73,esm2_t33_650M_UR50D,cellular,MK01_HUMAN_Johannessen,Site Split,1.115273356437683,0.14015877246856687,0.4261012176672618,1.11879563331604,0.13402762015660605,0.41643137733141583,360,6809
74,esm2_t33_650M_UR50D,cellular,PTEN_HUMAN_Fowler2018,Pooled Split,0.0534819948176542,0.4677145878473918,0.6052666306495667,0.05382609739899633,0.4713183045387268,0.6988242864608765,403,4229
75,esm2_t33_650M_UR50D,cellular,PTEN_HUMAN_Fowler2018,Site Split,0.06367549300193782,0.36244569222132367,0.5255912045637766,0.0678902467091878,0.3388044635454814,0.5697581569353739,403,4229
76,esm2_t33_650M_UR50D,cellular,RASH_HUMAN_Kuriyan,Pooled Split,0.024635629107554697,0.7346424659093221,0.8295868635177612,0.023927245289087268,0.7310255169868469,0.8558636903762817,189,3134
77,esm2_t33_650M_UR50D,cellular,RASH_HUMAN_Kuriyan,Site Split,0.06093142305811241,0.32096834977467853,0.5480466981728872,0.07685295492410656,0.23144616683324173,0.5392895340919495,189,3134
78,esm2_t33_650M_UR50D,cellular,TPK1_HUMAN_Roth2017,Pooled Split,0.26355155309041334,0.08277299006779983,0.29483748475710553,0.2606967091560364,0.07664583126703893,0.3777487576007843,243,3424
79,esm2_t33_650M_UR50D,cellular,TPK1_HUMAN_Roth2017,Site Split,0.26724891861279804,0.06114681561787919,0.24101433157920835,0.27683289845784503,0.043719530105590765,0.3150463998317718,243,3424
80,esm2_t33_650M_UR50D,cellular,TPMT_HUMAN_Fowler2018,Pooled Split,0.06291843826572092,0.5525350173314413,0.6059175332387289,0.0644005437692006,0.5554951032002767,0.6502787669499716,245,3984
81,esm2_t33_650M_UR50D,cellular,TPMT_HUMAN_Fowler2018,Site Split,0.09385961294174194,0.331711749235789,0.46250322461128235,0.0967217236757278,0.32669689257939655,0.5516872008641561,245,3984
82,esm2_t33_650M_UR50D,cellular,UBC9_HUMAN_Roth2017,Pooled Split,0.15294638276100156,0.38767145077387494,0.6776682337125143,0.15386308729648587,0.39962456623713166,0.7212965488433838,159,2722
83,esm2_t33_650M_UR50D,cellular,UBC9_HUMAN_Roth2017,Site Split,0.19059292475382483,0.2175528407096862,0.49121664961179096,0.23090997835000351,0.11529988050460814,0.4003821313381195,159,2722
